Mission Summary
Mission Time (s),26.887329816818237
Travel Distance (m),0.03631216660141945
Total Tree,0
Inspected Tree,0
Validated Tree,0
Coverage (%),0.0

Trajectory
Index,Time (s),X,Y,Z (Altitude),Vx,Vy,Vz,Heading (deg),Airspeed,Groundspeed,Throttle (%)
0,0.4749288558959961,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4754195213317871,0.0,0.0,0.05000000074505806,-0.0016251917695626616,-0.0003031252708751708,-1.0415520442647042e-12,0.0,0.0,0.0,0.0
2,0.9312255382537842,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251917695626616,-0.0003031252708751708,-1.0415520442647042e-12,0.0,0.0,0.0,0.0
3,0.9317646026611328,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251917695626616,-0.0003034999826923013,-1.0302971583525666e-12,0.0,0.0,0.0,0.0
4,1.0858466625213623,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251917695626616,-0.0003034999826923013,-1.0302971583525666e-12,0.0,0.0,0.0,0.0
5,1.0866894721984863,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251917695626616,-0.0003038752474822104,-1.0185194701528566e-12,0.0,0.0,0.0,0.0
6,1.3895282745361328,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251917695626616,-0.0003038752474822104,-1.0185194701528566e-12,0.0,0.0,0.0,0.0
7,1.3900861740112305,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251918859779835,-0.00030425103614106774,-1.0062928138335203e-12,0.0,0.0,0.0,0.0
8,1.7650721073150635,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251918859779835,-0.00030425103614106774,-1.0062928138335203e-12,0.0,0.0,0.0,0.0
9,1.7655975818634033,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251918859779835,-0.0003046273486688733,-9.935411868222666e-13,0.0,0.0,0.0,0.0
10,1.9778575897216797,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251918859779835,-0.0003046273486688733,-9.935411868222666e-13,0.0,0.0,0.0,0.0
11,1.9785208702087402,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251918859779835,-0.0003050041850656271,-9.802980909662251e-13,0.0,0.0,0.0,0.0
12,2.2793314456939697,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251918859779835,-0.0003050041850656271,-9.802980909662251e-13,0.0,0.0,0.0,0.0
13,2.2798960208892822,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251918859779835,-0.00030538160353899,-9.66555720009754e-13,0.0,0.0,0.0,0.0
14,2.5669758319854736,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251918859779835,-0.00030538160353899,-9.66555720009754e-13,0.0,0.0,0.0,0.0
15,2.567964792251587,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251918859779835,-0.0003057595167774707,-9.523180855008917e-13,0.0,0.0,0.0,0.0
16,2.8773579597473145,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251918859779835,-0.0003057595167774707,-9.523180855008917e-13,0.0,0.0,0.0,0.0
17,2.877725124359131,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251918859779835,-0.0003061379538848996,-9.37575212779651e-13,0.0,0.0,0.0,0.0
18,3.181739091873169,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251918859779835,-0.0003061379538848996,-9.37575212779651e-13,0.0,0.0,0.0,0.0
19,3.1823527812957764,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251920023933053,-0.0003065169439651072,-9.223417385753607e-13,0.0,0.0,0.0,0.0
20,3.4881298542022705,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251920023933053,-0.0003065169439651072,-9.223417385753607e-13,0.0,0.0,0.0,0.0
21,3.4885201454162598,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251920023933053,-0.000306896457914263,-9.066034056294525e-13,0.0,0.0,0.0,0.0
22,3.785905599594116,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251920023933053,-0.000306896457914263,-9.066034056294525e-13,0.0,0.0,0.0,0.0
23,3.7862439155578613,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251920023933053,-0.0003072765248361975,-8.903796211608139e-13,0.0,0.0,0.0,0.0
24,4.068429708480835,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251920023933053,-0.0003072765248361975,-8.903796211608139e-13,0.0,0.0,0.0,0.0
25,4.06879997253418,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251920023933053,-0.00030765708652324975,-8.736538510863145e-13,0.0,0.0,0.0,0.0
26,5.085019111633301,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251920023933053,-0.00030765708652324975,-8.736538510863145e-13,0.0,0.0,0.0,0.0
27,5.085677146911621,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251921188086271,-0.00030887543107382953,-8.169045951841869e-13,0.0,0.0,0.0,0.0
28,5.392831802368164,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251921188086271,-0.00030887543107382953,-8.169045951841869e-13,0.0,0.0,0.0,0.0
29,5.393195152282715,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251921188086271,-0.00030925823375582695,-7.980866943875509e-13,0.0,0.0,0.0,0.0
30,5.7707719802856445,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251921188086271,-0.00030925823375582695,-7.980866943875509e-13,0.0,0.0,0.0,0.0
31,5.771040201187134,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251921188086271,-0.0003096415603067726,-7.787889799194814e-13,0.0,0.0,0.0,0.0
32,5.982589244842529,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251921188086271,-0.0003096415603067726,-7.787889799194814e-13,0.0,0.0,0.0,0.0
33,5.983999013900757,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251921188086271,-0.000310025381622836,-7.590192580356203e-13,0.0,0.0,0.0,0.0
34,6.274901866912842,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251921188086271,-0.000310025381622836,-7.590192580356203e-13,0.0,0.0,0.0,0.0
35,6.275632619857788,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251921188086271,-0.0003104097559116781,-7.387179518265896e-13,0.0,0.0,0.0,0.0
36,6.5497214794158936,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251921188086271,-0.0003104097559116781,-7.387179518265896e-13,0.0,0.0,0.0,0.0
37,6.550227165222168,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251921188086271,-0.00031079468317329884,-7.179256646637489e-13,0.0,0.0,0.0,0.0
38,6.855386972427368,-0.009078041650354862,0.0,0.05000000074505806,-0.0016251921188086271,-0.00031079468317329884,-7.179256646637489e-13,0.0,0.0,0.0,0.0
39,6.855804681777954,-0.009078041650354862,0.0,0.05000000074505806,-0.001625192235223949,-0.0003111800760962069,-6.966069973461664e-13,0.0,0.0,0.0,0.0
40,7.143121957778931,-0.009078041650354862,0.0,0.05000000074505806,-0.001625192235223949,-0.0003111800760962069,-6.966069973461664e-13,0.0,0.0,0.0,0.0
41,7.143476724624634,-0.009078041650354862,0.0,0.05000000074505806,-0.001625192235223949,-0.0003115659928880632,-6.748529686462224e-13,0.0,0.0,0.0,0.0
42,7.429737567901611,-0.018156083300709724,0.0,0.05000000074505806,-0.001625192235223949,-0.0003115659928880632,-6.748529686462224e-13,0.0,0.0,0.0,0.0
43,7.430145502090454,-0.018156083300709724,0.0,0.05000000074505806,-0.001625192235223949,-0.0003119524917565286,-6.525343416649565e-13,0.0,0.0,0.0,0.0
44,7.758384943008423,-0.018156083300709724,0.0,0.05000000074505806,-0.001625192235223949,-0.0003119524917565286,-6.525343416649565e-13,0.0,0.0,0.0,0.0
45,7.758792161941528,-0.018156083300709724,0.0,0.05000000074505806,-0.001625192235223949,-0.00031233945628628135,-6.297943937194628e-13,0.0,0.0,0.0,0.0
46,8.015267133712769,-0.018156083300709724,0.0,0.05000000074505806,-0.001625192235223949,-0.00031233945628628135,-6.297943937194628e-13,0.0,0.0,0.0,0.0
47,8.016760110855103,-0.018156083300709724,0.0,0.05000000074505806,-0.001625192235223949,-0.00031272697378881276,-6.065090378711002e-13,0.0,0.0,0.0,0.0
48,8.309183120727539,-0.018156083300709724,0.0,0.05000000074505806,-0.001625192235223949,-0.00031272697378881276,-6.065090378711002e-13,0.0,0.0,0.0,0.0
49,8.309521436691284,-0.018156083300709724,0.0,0.05000000074505806,-0.001625192235223949,-0.00031311498605646193,-5.827416999469592e-13,0.0,0.0,0.0,0.0
50,8.594926834106445,-0.018156083300709724,0.0,0.05000000074505806,-0.001625192235223949,-0.00031311498605646193,-5.827416999469592e-13,0.0,0.0,0.0,0.0
51,8.59529423713684,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251923516392708,-0.0003135035512968898,-5.584706959035901e-13,0.0,0.0,0.0,0.0
52,8.895718812942505,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251923516392708,-0.0003135035512968898,-5.584706959035901e-13,0.0,0.0,0.0,0.0
53,8.896166563034058,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251923516392708,-0.0003138926113024354,-5.337038862067434e-13,0.0,0.0,0.0,0.0
54,9.514305114746094,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251923516392708,-0.0003138926113024354,-5.337038862067434e-13,0.0,0.0,0.0,0.0
55,9.514676332473755,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251923516392708,-0.0003142822242807597,-5.084547691734664e-13,0.0,0.0,0.0,0.0
56,9.514933824539185,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251923516392708,-0.0003142822242807597,-5.084547691734664e-13,0.0,0.0,0.0,0.0
57,9.515150308609009,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251923516392708,-0.00031467233202420175,-4.827002512974854e-13,0.0,0.0,0.0,0.0
58,9.951107740402222,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251923516392708,-0.00031467233202420175,-4.827002512974854e-13,0.0,0.0,0.0,0.0
59,9.951389074325562,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251796623691916,2.18920085899299e-05,6.093991956022948e-13,0.0,0.0,0.0,0.0
60,10.093600273132324,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251796623691916,2.18920085899299e-05,6.093991956022948e-13,0.0,0.0,0.0,0.0
61,10.093989372253418,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251796623691916,2.1500880393432453e-05,6.358955788147991e-13,0.0,0.0,0.0,0.0
62,10.378885269165039,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251796623691916,2.1500880393432453e-05,6.358955788147991e-13,0.0,0.0,0.0,0.0
63,10.379231691360474,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251796623691916,2.1109208319103345e-05,6.628777930207941e-13,0.0,0.0,0.0,0.0
64,10.77515983581543,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251796623691916,2.1109208319103345e-05,6.628777930207941e-13,0.0,0.0,0.0,0.0
65,10.775548458099365,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251796623691916,2.1109208319103345e-05,6.628777930207941e-13,0.0,0.0,0.0,0.0
66,10.979819059371948,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251797787845135,2.0717037841677666e-05,6.903510423907078e-13,0.0,0.0,0.0,0.0
67,10.980173826217651,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251797787845135,2.032435077126138e-05,7.183132127303038e-13,0.0,0.0,0.0,0.0
68,11.271744966506958,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251797787845135,2.032435077126138e-05,7.183132127303038e-13,0.0,0.0,0.0,0.0
69,11.272110223770142,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251797787845135,1.9931156202801503e-05,7.467748208006553e-13,0.0,0.0,0.0,0.0
70,11.572054624557495,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251797787845135,1.9931156202801503e-05,7.467748208006553e-13,0.0,0.0,0.0,0.0
71,11.57320237159729,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251797787845135,1.9540602806955576e-05,7.754746280883018e-13,0.0,0.0,0.0,0.0
72,11.884530782699585,-0.018156083300709724,0.0,0.05000000074505806,-0.0016251797787845135,1.9540602806955576e-05,7.754746280883018e-13,0.0,0.0,0.0,0.0
