Mission Summary
Mission Time (s),139.22343945503235
Travel Distance (m),18.77615209566978
Total Tree,0
Inspected Tree,0
Validated Tree,0
Coverage (%),0.0

Trajectory
Index,Time (s),X,Y,Z (Altitude),Vx,Vy,Vz,Heading (deg),Airspeed,Groundspeed,Throttle (%)
0,0.8317434787750244,0.5966797471046448,-3.0934112071990967,-0.003993537742644548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3343818187713623,0.6322245001792908,-3.095212697982788,-0.0026404873933643103,0.06914646178483963,-0.0033725628163665533,-0.03244832530617714,87,0.0,0.07323026657104492,0.0
2,1.8357937335968018,0.6707391738891602,-3.097245931625366,-0.0020199562422931194,0.07517627626657486,-0.004041624255478382,-0.03218229115009308,87,0.0,0.07938092201948166,0.0
3,2.333991527557373,0.7119637131690979,-3.0996687412261963,-0.0014417516067624092,0.08121886104345322,-0.004576223436743021,-0.03271622583270073,87,0.0,0.08496725559234619,0.0
4,2.836977005004883,0.7557188272476196,-3.102476119995117,-0.0006707502761855721,0.08678047358989716,-0.005504275672137737,-0.032014165073633194,87,0.0,0.09027467668056488,0.0
5,3.3316543102264404,0.8019708395004272,-3.1058080196380615,0.00023607684124726802,0.09197789430618286,-0.006358755752444267,-0.03053758107125759,87,0.0,0.09561651945114136,0.0
6,3.8312933444976807,0.8508099913597107,-3.109968900680542,0.001601840485818684,0.09709575772285461,-0.007832560688257217,-0.029806137084960938,87,0.0,0.10131857544183731,0.0
7,4.332323789596558,0.9021685123443604,-3.114842176437378,0.002478580689057708,0.10282266139984131,-0.009534496814012527,-0.028368500992655754,87,0.0,0.10668922960758209,0.0
8,4.836491823196411,0.9561647176742554,-3.1204230785369873,0.002403599675744772,0.10791438072919846,-0.01106345560401678,-0.02904694341123104,87,0.0,0.11252851039171219,0.0
9,5.334473609924316,1.0129035711288452,-3.1268789768218994,0.0016248127212747931,0.11383431404829025,-0.012802625074982643,-0.030918342992663383,87,0.0,0.11853444576263428,0.0
10,5.831883668899536,1.0726006031036377,-3.1340513229370117,0.0001589074672665447,0.11986088752746582,-0.014715575613081455,-0.03269554674625397,87,0.0,0.12520363926887512,0.0
11,6.330053806304932,1.1350845098495483,-3.1421213150024414,-0.0013599940575659275,0.1261134147644043,-0.01665344461798668,-0.03362793102860451,87,0.0,0.131529301404953,0.0
12,6.831928730010986,1.2003220319747925,-3.1509954929351807,-0.002044404624029994,0.13249410688877106,-0.018508559092879295,-0.0344306156039238,87,0.0,0.1380007117986679,0.0
13,51.83475208282471,0.3250678777694702,-3.0860471725463867,0.10635517537593842,0.1389111876487732,-0.020394504070281982,-0.033449627459049225,88,0.0,0.0030389295425266027,0.0
14,52.337992668151855,0.3252579867839813,-3.0871570110321045,0.1053776741027832,0.00066218595020473,0.0025683532003313303,-0.0014690874377265573,87,0.0,0.0008297224994748831,0.0
15,52.8404107093811,0.3252091109752655,-3.0879669189453125,0.10408724844455719,2.609285365906544e-05,-0.0010758336866274476,-0.00301298382692039,87,0.0,0.0014059878885746002,0.0
16,53.33360719680786,0.3263377249240875,-3.086606025695801,0.10288234800100327,0.0003608702390920371,-0.0014395239995792508,-0.004442322999238968,87,0.0,0.0009161607013083994,0.0
17,53.836159467697144,0.326411634683609,-3.0857958793640137,0.1018688827753067,0.0008812086889520288,0.000579701503738761,-0.0053097400814294815,87,0.0,0.001144855166785419,0.0
18,54.334009408950806,0.32547980546951294,-3.086421251296997,0.10102082043886185,0.00019947047985624522,0.0008914518402889371,-0.005341000854969025,87,0.0,0.0003792358038481325,0.0
19,54.8361439704895,0.3238574266433716,-3.0876197814941406,0.10015667974948883,-0.0007791260140947998,-0.0005810081493109465,-0.005856334697455168,87,0.0,0.002128028078004718,0.0
20,55.333476305007935,0.3228015601634979,-3.0886194705963135,0.09954685717821121,-0.0020750612020492554,-0.0017824204405769706,-0.005870790686458349,87,0.0,0.0035535101778805256,0.0
21,55.834163188934326,0.3219155967235565,-3.0893471240997314,0.09939337521791458,-0.0023839573841542006,-0.0023584626615047455,-0.0053860158659517765,87,0.0,0.004021089989691973,0.0
22,56.334973096847534,0.32128044962882996,-3.089534044265747,0.09928099066019058,-0.003250426845625043,-0.0026625250466167927,-0.004816465545445681,87,0.0,0.004277586005628109,0.0
23,56.84293508529663,0.3202601373195648,-3.0899434089660645,0.09868505597114563,-0.0033367041032761335,-0.0021934807300567627,-0.0050125462003052235,87,0.0,0.004383815452456474,0.0
24,57.333741664886475,0.32128751277923584,-3.088956594467163,0.09720411151647568,-0.003845793893560767,-0.00255146948620677,-0.007026218343526125,87,0.0,0.002998712472617626,0.0
25,57.84107828140259,0.3230776786804199,-3.0879838466644287,0.0950099527835846,-0.0027415782678872347,-0.0010634897043928504,-0.008815430104732513,87,0.0,0.001292517757974565,0.0
26,58.35068345069885,0.3245076537132263,-3.0874762535095215,0.0914182960987091,-0.0002983802987728268,-0.00028283585561439395,-0.012326437048614025,87,0.0,0.00024935987312346697,0.0
27,58.835182905197144,0.32472091913223267,-3.0875935554504395,0.08685927838087082,0.0005446454742923379,-0.0004804127383977175,-0.017531627789139748,87,0.0,0.0007900644559413195,0.0
28,59.33937358856201,0.3247828781604767,-3.087857246398926,0.0828075259923935,0.00047124733100645244,-0.0005897312657907605,-0.020802078768610954,87,0.0,0.0010356423445045948,0.0
29,59.83468508720398,0.32442212104797363,-3.0885872840881348,0.07982911914587021,0.0001846895320340991,-0.0010983363026753068,-0.022703872993588448,87,0.0,0.001484791748225689,0.0
30,60.3341166973114,0.3247792720794678,-3.088959217071533,0.07802001386880875,0.00013856077566742897,-0.001609389204531908,-0.0229704100638628,87,0.0,0.0016413410194218159,0.0
31,60.839767932891846,0.3257916271686554,-3.089003801345825,0.0783163458108902,0.0008054396021179855,-0.0014171140501275659,-0.022183172404766083,87,0.0,0.0016859981697052717,0.0
32,61.33684492111206,0.3273914158344269,-3.0885860919952393,0.08027783781290054,0.0019394147675484419,-0.0009882851736620069,-0.01859976164996624,87,0.0,0.002652400406077504,0.0
33,61.83475375175476,0.32833948731422424,-3.088919162750244,0.08303670585155487,0.0025581347290426493,-0.000511863618157804,-0.015159782022237778,87,0.0,0.0028308734763413668,0.0
34,62.33577919006348,0.3273814916610718,-3.0897696018218994,0.08544602245092392,-0.0002579366264399141,-0.00220804987475276,-0.013907759450376034,87,0.0,0.0023363803047686815,0.009999999776482582
35,62.84518361091614,0.3271470367908478,-3.087470769882202,0.09013818949460983,-0.0007490917341783643,0.005688709206879139,-0.014262479729950428,87,0.0,0.006676369812339544,0.2199999988079071
36,63.33246731758118,0.3467938005924225,-3.082517385482788,0.30619215965270996,0.005447302013635635,-0.01839294657111168,0.02532932348549366,97,0.0,0.028856219723820686,0.3799999952316284
37,63.83418560028076,0.3790302276611328,-3.071655750274658,0.8980874419212341,0.0077305021695792675,-0.04343473166227341,0.8850536942481995,101,0.0,0.03608383238315582,0.3700000047683716
38,64.33411717414856,0.42315980792045593,-3.0756993293762207,1.5900506973266602,0.0002448474697303027,-0.03483373299241066,1.493995189666748,97,0.0,0.08294419944286346,0.3100000023841858
39,64.83442258834839,0.46969252824783325,-3.096815824508667,2.1638965606689453,0.024519197642803192,-0.08697167038917542,1.42801833152771,95,0.0,0.08807184547185898,0.28999999165534973
40,65.33524131774902,0.48075562715530396,-3.13134765625,2.4723029136657715,0.018696274608373642,-0.12465426325798035,0.9627111554145813,94,0.0,0.07697049528360367,0.2800000011920929
41,65.83277988433838,0.36673104763031006,-3.1355361938476562,2.5898277759552,-0.10571838915348053,-0.02409166656434536,0.4172265827655792,93,0.0,0.2147180438041687,0.2800000011920929
42,66.33253955841064,0.18775293231010437,-3.1801626682281494,2.465289831161499,-0.22569748759269714,0.054741233587265015,-0.034036796540021896,94,0.0,0.18997766077518463,0.2800000011920929
43,66.83501625061035,0.07530062645673752,-3.197491407394409,2.1890437602996826,-0.15322063863277435,0.03715008497238159,-0.542777955532074,100,0.0,0.14034868776798248,0.3499999940395355
44,67.3325788974762,0.06012548878788948,-3.162686347961426,1.9992132186889648,0.03841184079647064,0.1390751749277115,-0.6785242557525635,105,0.0,0.22877423465251923,0.3799999952316284
45,67.83571672439575,0.10089672356843948,-3.1026203632354736,2.0120856761932373,0.10437368601560593,0.20646323263645172,-0.20525005459785461,106,0.0,0.20975348353385925,0.3499999940395355
46,68.33478784561157,0.20179882645606995,-3.028092622756958,2.0629777908325195,0.1325889676809311,0.16303901374340057,0.04237103462219238,101,0.0,0.16064104437828064,0.33000001311302185
47,68.8369390964508,0.3086232841014862,-2.9720630645751953,2.048860549926758,0.13438758254051208,0.07375265657901764,0.07230447232723236,99,0.0,0.10698479413986206,0.33000001311302185
48,69.3440260887146,0.3638930916786194,-2.961646556854248,2.0030410289764404,0.08816386014223099,-0.01725216954946518,-0.03486886993050575,101,0.0,0.04635067284107208,0.3400000035762787
49,69.83741641044617,0.39022916555404663,-2.9566948413848877,1.9709279537200928,-0.003190619172528386,-0.03294878080487251,-0.01793934963643551,103,0.0,0.0368477962911129,0.3499999940395355
50,70.33502864837646,0.40914177894592285,-2.9511613845825195,1.9625264406204224,0.019379092380404472,-0.003547904547303915,0.032250236719846725,103,0.0,0.07566425949335098,0.3400000035762787
51,70.83701372146606,0.4081994593143463,-2.793283224105835,1.9886150360107422,-0.02161252684891224,-0.006236645393073559,0.06187111511826515,102,0.0,0.38491639494895935,0.3400000035762787
52,71.335862159729,0.40431439876556396,-2.3932056427001953,2.01265549659729,-0.03212292864918709,0.6130719780921936,0.04613277688622475,101,0.0,0.8061957359313965,0.3400000035762787
53,71.83349132537842,0.39892879128456116,-1.9438300132751465,2.019714593887329,-0.012397429905831814,0.8394717574119568,-0.019424663856625557,99,0.0,0.8831348419189453,0.3400000035762787
54,72.33300399780273,0.3968568444252014,-1.496832251548767,2.022427558898926,0.004900410305708647,0.9126942157745361,0.006200598087161779,96,0.0,0.9558780789375305,0.3400000035762787
55,72.83839654922485,0.39238283038139343,-1.1787713766098022,2.048502206802368,0.040650930255651474,0.8383600115776062,-0.017479758709669113,88,0.0,0.541862964630127,0.3199999928474426
56,73.33262729644775,0.3796701431274414,-1.0928651094436646,2.0367648601531982,0.02699352614581585,0.39127546548843384,0.0337509959936142,85,0.0,0.17332008481025696,0.3199999928474426
57,73.83714389801025,0.3630099594593048,-1.0933595895767212,2.0124728679656982,0.03932066261768341,0.06789062172174454,-0.08364128321409225,84,0.0,0.01143447682261467,0.33000001311302185
58,74.33504343032837,0.35325950384140015,-1.0960609912872314,2.0047543048858643,0.0033667953684926033,-0.022408045828342438,-0.028480539098381996,86,0.0,0.0411241240799427,0.33000001311302185
59,74.84213662147522,0.3525180518627167,-1.0922173261642456,2.004612684249878,-0.01360891293734312,-0.01505186315625906,-0.027010004967451096,90,0.0,0.00838351808488369,0.33000001311302185
60,75.33742904663086,0.3545379936695099,-1.0901176929473877,1.9934941530227661,-0.020193004980683327,0.03692571073770523,-0.006512594874948263,91,0.0,0.033437296748161316,0.3400000035762787
61,75.83377814292908,0.34080779552459717,-1.0900695323944092,1.9952151775360107,-0.047102250158786774,-0.024543413892388344,0.02529963292181492,91,0.0,0.06604035943746567,0.33000001311302185
62,76.33649563789368,0.32810789346694946,-1.0833507776260376,2.006430149078369,-0.0537080243229866,0.025744343176484108,0.022116057574748993,87,0.0,0.028898026794195175,0.33000001311302185
63,76.83378767967224,0.31057074666023254,-1.0967055559158325,2.003851890563965,-0.04082552343606949,-0.01652112789452076,0.04486236721277237,87,0.0,0.020149672403931618,0.33000001311302185
64,77.33379650115967,0.2867456078529358,-1.121371865272522,2.0116868019104004,0.005805069115012884,-0.05431940779089928,-0.006748506333678961,87,0.0,0.02248888462781906,0.33000001311302185
65,77.84289932250977,0.2606770694255829,-1.1592546701431274,2.01149582862854,-0.0105311069637537,0.010178634896874428,0.018478726968169212,87,0.0,0.038921937346458435,0.33000001311302185
66,78.33802914619446,0.28601062297821045,-1.1736756563186646,1.9976575374603271,0.03561641648411751,-0.06576886028051376,-0.010815092362463474,90,0.0,0.035664260387420654,0.3400000035762787
67,78.83417224884033,0.5356705188751221,-1.1461604833602905,1.995194911956787,0.15114299952983856,-0.012569245882332325,-0.03750760480761528,89,0.0,0.6389409303665161,0.33000001311302185
68,79.33507204055786,0.9844760894775391,-1.0731273889541626,1.975110411643982,0.7832280397415161,0.06946346163749695,0.03167103976011276,88,0.0,0.8194982409477234,0.3400000035762787
69,79.83492016792297,1.252482295036316,-1.0483074188232422,1.962555170059204,0.689418613910675,0.10984225571155548,0.008137750439345837,91,0.0,0.3950655460357666,0.3499999940395355
70,80.3317883014679,1.3259180784225464,-1.0259783267974854,1.9714890718460083,0.27498942613601685,0.051091838628053665,-0.03473277762532234,93,0.0,0.09142687916755676,0.36000001430511475
71,80.83361411094666,1.3299391269683838,-1.0038189888000488,1.9704176187515259,0.038616426289081573,0.03658519685268402,-0.017222264781594276,86,0.0,0.007260679267346859,0.36000001430511475
72,81.33339881896973,1.3212745189666748,-1.018783450126648,2.01829195022583,0.00476203253492713,-0.06129797548055649,0.01174660213291645,85,0.0,0.08860883116722107,0.33000001311302185
73,81.83647513389587,1.2985267639160156,-1.0678071975708008,2.0429677963256836,0.005339380819350481,-0.10845253616571426,0.05163652077317238,89,0.0,0.13284294307231903,0.33000001311302185
74,82.34114265441895,1.2899949550628662,-1.1268609762191772,2.039785623550415,0.0135249188169837,-0.11331865191459656,-0.002963554346933961,91,0.0,0.10886333882808685,0.3400000035762787
75,82.83606743812561,1.3007922172546387,-1.1351673603057861,2.002925157546997,0.04893237724900246,-0.047563690692186356,-0.04611572250723839,94,0.0,0.05609457194805145,0.3499999940395355
76,83.3371844291687,1.3274781703948975,-1.0877031087875366,2.0142250061035156,0.030197598040103912,0.09042762964963913,-0.054217662662267685,90,0.0,0.11758843809366226,0.3499999940395355
77,83.83538770675659,1.3534172773361206,-1.0308291912078857,2.0352020263671875,0.030943844467401505,0.13182863593101501,0.020418813452124596,85,0.0,0.14586254954338074,0.33000001311302185
78,84.33489751815796,1.3652583360671997,-1.014844536781311,1.9991933107376099,0.024675238877534866,0.10721349716186523,0.020769819617271423,85,0.0,0.0337364487349987,0.33000001311302185
79,84.83515882492065,1.3709856271743774,-1.0403517484664917,2.00337553024292,0.02166345901787281,-0.030399128794670105,-0.009363694116473198,87,0.0,0.08473813533782959,0.3400000035762787
80,85.33641028404236,1.369781255722046,-1.0753979682922363,2.0047285556793213,-2.454701461829245e-05,-0.06929134577512741,-0.05347969010472298,89,0.0,0.07889233529567719,0.3400000035762787
81,85.83349847793579,1.3657863140106201,-1.09796941280365,2.002263069152832,-0.03937959298491478,-0.04329490661621094,-0.007568648084998131,80,0.0,0.10974954813718796,0.3400000035762787
82,86.33530855178833,1.354109525680542,-1.1376101970672607,2.016798734664917,-0.030142618343234062,-0.08689321577548981,-0.02694856934249401,64,0.0,0.14798147976398468,0.3400000035762787
